User,RecommendFundCode
2,6810
2,519334
2,6720
2,6749
2,7521
2,7386
2,6345
2,6908
2,501063
2,6919
2,7405
2,7097
2,7293
2,6650
2,7095
2,6631
2,7072
2,161913
2,7176
2,6250
2,6816
2,6936
2,6523
2,6897
2,6786
2,6682
2,1900
2,6636
2,6167
2,3532
2,6490
2,6976
2,6452
2,7040
2,6573
2,7039
2,7385
2,6745
2,6818
2,7010
2,6803
2,7044
2,6734
2,6939
2,6721
2,7193
2,6902
2,6601
2,6899
2,4954
2,7146
2,2063
2,6600
2,7397
2,6314
2,7049
2,488
2,6509
2,7209
2,5514
2,6500
2,6481
2,6889
2,5513
3,6271
3,6526
3,6816
3,7019
3,6817
3,6890
3,6556
3,6153
3,6849
3,6884
3,6833
3,6785
3,6874
3,6052
3,6359
3,1900
3,5514
3,6924
3,6650
3,5513
3,6250
3,6827
3,6544
3,6218
3,7042
3,6902
3,6228
3,3297
3,7100
3,6281
3,6973
3,6930
3,7034
3,6800
3,5680
3,7026
3,6814
3,6921
3,7048
3,6989
3,3822
3,160925
3,6316
3,6709
3,6803
3,6352
3,501064
3,6358
3,6749
3,6536
3,6935
3,6914
3,6901
3,6790
3,6999
3,6917
3,7039
3,6805
3,6594
3,6452
3,6593
3,3823
3,7030
3,6855
3,6913
3,6858
3,7035
3,7010
3,6825
3,6799
3,7049
3,6451
3,6789
3,6923
3,6774
3,6813
3,6199
3,6755
3,6006
3,6356
3,6610
3,6202
3,6990
3,6865
3,6601
3,4954
3,6692
3,6632
3,6818
3,6522
3,6745
3,6889
3,6155
3,6351
3,6481
3,7040
3,6714
3,4632
3,7089
3,6699
3,6721
3,6939
3,6915
3,6885
3,6713
3,5855
3,7046
3,6357
3,3533
3,6391
3,6777
3,6928
3,7043
3,6851
3,6257
3,6600
3,6903
3,6837
3,6254
3,6720
3,6835
3,6167
3,6698
3,3532
3,5856
3,6523
3,7073
3,6746
3,6936
3,7072
3,6156
3,4955
3,6631
3,6919
3,6392
3,6693
3,7038
3,7085
3,6384
3,6489
3,6672
3,6780
3,6383
3,6794
3,7001
3,6014
3,6793
3,6834
3,6626
3,6826
3,6350
3,6933
3,6712
3,7020
3,6490
3,6908
3,6227
3,6528
3,6614
3,6270
3,6
3,501069
3,501311
3,7027
3,6929
3,6841
3,5914
3,6477
3,6937
3,6764
3,161912
3,6726
3,6850
3,6207
3,6938
3,6603
3,6798
3,6624
3,6784
3,6912
3,6887
3,6776
3,6644
3,6773
3,6947
3,6527
3,6804
3,6796
3,6985
3,6867
3,6666
3,7031
3,6613
3,6916
3,6824
3,6750
3,6013
3,7000
3,6051
3,6852
3,6229
3,6673
3,7036
3,6208
3,6349
3,6797
3,6932
3,6941
3,6907
3,6771
3,6627
3,5350
3,6665
3,6643
3,6815
3,7075
3,6934
3,6906
3,6449
3,6857
3,6710
3,6898
3,6152
3,6868
3,5970
3,7011
3,6736
3,7041
3,6875
3,6557
3,6893
3,6819
3,6783
3,501063
3,7130
3,7006
3,6682
3,6595
3,7271
3,6401
3,161913
3,519335
3,6751
3,6856
3,6791
3,6961
3,6897
3,7385
3,7097
3,7404
3,7193
3,7309
3,7155
3,7405
3,6700
3,7448
3,6604
3,7215
3,7169
3,7188
3,6948
3,7099
3,7095
3,6787
3,6871
3,7084
3,7209
3,6976
3,519172
3,6429
3,1480
3,6899
3,6432
3,7057
3,6809
3,7101
3,6848
3,7292
3,6810
3,7146
3,6974
3,2756
3,7166
3,6766
3,6510
3,6573
3,7208
3,519334
3,6781
3,7017
3,7259
3,7521
3,7427
3,6637
3,4736
3,6122
3,4960
3,1585
3,6760
3,6501
3,2757
3,166025
3,7111
3,7058
3,6365
3,6509
3,7024
3,3696
3,6168
3,7273
3,6574
3,6966
3,6870
3,7098
3,7021
3,7397
3,6992
3,6822
3,7373
3,6955
3,7522
3,7063
3,7096
3,6533
3,6616
3,6659
3,6179
3,6605
3,7078
3,7326
3,6983
3,6768
3,7328
3,6881
3,7044
3,6982
3,6786
3,6431
3,5029
3,6402
3,3276
3,7191
3,7495
3,6670
3,6345
3,7197
3,6965
3,6823
3,6911
3,6314
3,7294
3,7148
3,6735
3,6942
3,4117
3,7192
3,6364
3,6765
3,5497
3,7358
3,7199
3,4605
3,6839
3,6931
3,6500
3,6636
3,7413
3,7045
3,6658
3,7022
3,6962
3,6734
3,6615
3,6315
3,6701
3,6994
3,1385
3,6896
3,7293
3,5084
3,6832
3,6121
3,7387
3,7165
3,7023
3,7007
3,7302
3,7094
3,7435
3,7235
3,6549
3,7047
3,6998
3,6957
3,7147
3,6975
3,7386
3,6969
3,6879
3,6925
3,7210
3,6952
3,7079
3,7198
3,6840
3,6944
3,1376
3,6943
3,7233
3,7359
3,160916
3,3275
3,6854
3,2063
3,7200
3,488
3,7446
3,7088
3,6005
3,519623
3,7176
3,1547
3,6535
4,7096
4,7192
4,7001
4,6934
4,6314
4,6992
4,6969
4,4955
4,6735
4,5497
4,6152
4,6813
4,6780
4,7023
4,6941
4,7043
4,6797
4,6257
4,5350
4,6610
4,6605
4,6908
4,6254
4,7191
4,6933
4,7199
4,6391
4,7495
4,7041
4,6746
4,6549
4,6627
4,7200
4,6858
4,6874
4,6834
4,6965
4,6636
4,6839
4,7435
4,6659
4,6673
4,6819
4,6935
4,7176
4,5855
4,7024
4,7293
4,6658
4,6522
4,6822
4,6051
4,7111
4,6631
4,6893
4,6736
4,6574
4,7048
4,6692
4,6783
4,7089
4,6870
4,6840
4,6168
4,6364
4,6155
4,7522
4,6777
4,7085
4,6643
4,6316
4,7210
4,7021
4,3275
4,6768
4,2757
4,6615
4,6528
4,6714
4,6903
4,7036
4,7197
4,3532
4,6451
4,7058
4,6850
4,6489
4,6857
4,6665
4,488
4,6944
4,519334
4,6796
4,6351
4,7020
4,6817
4,6957
4,7427
4,6601
4,7387
4,6793
4,4736
4,4960
4,6490
4,6976
4,6644
4,6632
4,6994
4,6734
4,6167
4,7271
4,6712
4,6682
4,6595
4,6721
4,6481
4,6826
4,2063
4,6929
4,6889
4,6794
4,6383
4,7040
4,6270
4,7235
4,6899
4,6809
4,7101
4,6916
4,6699
4,7359
4,6818
4,6810
4,6672
4,6429
4,6626
4,6835
4,6510
4,7166
4,6867
4,7208
4,6014
4,4632
4,6720
4,5914
4,6523
4,7209
4,6865
4,7193
4,6156
4,3533
4,7046
4,5856
4,7042
4,6787
4,7073
4,6948
4,7084
4,6931
4,6713
4,6939
4,6698
4,7047
4,6915
4,6501
4,6052
4,6603
4,7044
4,7038
4,5029
4,6982
4,6402
4,7302
4,7386
4,6614
4,6604
4,6726
4,6784
4,6500
4,6745
4,7072
4,161913
4,7385
4,6791
4,6600
4,6837
4,6919
4,6384
4,7097
4,6868
4,6693
4,7413
4,7169
4,6350
4,7309
4,6879
4,3297
4,7215
4,6928
4,6851
4,6392
4,4954
4,7165
4,6781
4,6885
4,6906
4,6924
4,7259
4,6352
4,6930
4,7017
4,6358
4,6841
4,6637
4,6573
4,6890
4,6766
4,7049
4,7026
4,6901
4,6774
4,6974
4,501069
4,6902
4,7035
4,6848
4,7292
4,6199
4,7057
4,3822
4,5514
4,160925
4,6432
4,6789
4,6938
4,6536
4,7146
4,6122
4,6805
4,7521
4,501063
4,6544
4,6710
4,7405
4,6624
4,6700
4,7448
4,7155
4,7031
4,6526
4,6871
4,6650
4,6985
4,6897
4,6961
4,6856
4,6013
4,7130
4,6202
4,7006
4,6907
4,6452
4,6799
4,6943
4,2756
4,6751
4,6887
4,519335
4,6825
4,6816
4,6947
4,6401
4,7446
4,6884
4,5680
4,7094
4,6989
4,6975
4,598
4,5276
4,6594
4,6556
4,6006
4,6952
4,6228
4,110015
4,6315
4,6855
4,965
4,3183
4,6962
4,2994
4,6535
4,6849
4,7088
4,501064
4,346
4,5585
4,3823
4,6832
4,2604
4,4424
4,6281
4,6896
4,7019
4,6790
4,6218
4,7099
4,6356
4,6999
4,6854
4,7233
4,6921
4,6593
4,6005
4,7030
4,6755
4,6359
4,6613
4,7034
4,6701
4,7022
4,6914
4,7045
4,7100
4,6121
4,7079
4,7147
4,6800
4,6776
4,6923
4,6814
4,6917
4,7007
4,6998
4,6973
4,6527
4,6925
4,6709
4,6833
4,6827
4,7198
4,6
4,6990
4,6936
4,6937
4,7273
4,6898
4,6911
4,6823
4,7078
4,6966
4,6932
4,6804
4,6557
4,6449
4,6345
4,7010
4,7000
4,3276
4,6785
4,7397
4,6750
4,6955
4,6670
4,6771
4,6913
4,6773
4,6942
4,6208
4,6852
4,7358
4,6749
4,501311
4,166025
4,6365
4,7098
4,7075
4,6983
4,6798
4,6815
4,6229
4,4117
4,6803
4,6875
4,6765
4,6509
4,7039
4,6666
4,3696
4,7011
4,7148
4,6349
4,7294
4,1900
4,6881
4,161912
4,5970
4,6250
4,6760
4,6153
4,6824
4,6533
4,7063
4,7328
4,5513
4,6179
4,7326
4,7027
4,6912
4,6431
4,7188
4,6207
4,7095
4,6786
4,6616
4,6271
4,7373
4,6764
4,7404
4,6227
4,6477
4,6357
5,6350
5,6271
5,6709
5,6726
5,7165
5,6556
5,7386
5,6896
5,6935
5,6527
5,6852
5,7045
5,7079
5,6874
5,6907
5,5855
5,7088
5,6914
5,6994
5,7041
5,7063
5,6803
5,7198
5,7200
5,7197
5,7010
5,6934
5,6451
5,7094
5,6528
5,6315
5,6356
5,7522
5,7397
5,6636
5,5513
5,6349
5,6228
5,6857
5,6969
5,6281
5,3532
5,7048
5,7176
5,6839
5,6509
5,6574
5,6658
5,6917
5,6908
5,6603
5,6776
5,7021
5,6783
5,7302
5,7147
5,7404
5,7078
5,5914
5,6787
5,7358
5,5970
5,6401
5,1900
5,6452
5,6786
5,7294
5,7271
5,6202
5,7044
5,6644
5,519335
5,7521
5,6785
5,6610
5,6481
5,6257
5,6774
5,7199
5,6841
5,6784
5,6573
5,6745
5,6402
5,7405
5,501063
5,6710
5,7042
5,7328
5,4954
5,3297
5,6250
5,7448
5,6939
5,7169
5,7209
5,6868
5,6650
5,6013
5,6897
5,7095
5,6052
5,7385
5,6816
5,6793
5,519334
5,7427
5,7039
5,6383
5,6938
5,6270
5,6777
5,7148
5,7193
5,7058
5,6884
5,7359
5,7387
5,6929
5,6815
5,6316
5,7233
5,7022
5,6749
5,6755
5,6613
5,5514
5,6796
5,6813
5,166025
5,6352
5,6345
5,6557
5,6637
5,6858
5,6720
5,7049
5,6867
5,501069
5,7146
5,6510
5,6913
5,6429
5,6314
5,6916
5,6902
5,5497
5,7292
5,7057
5,6809
5,7446
5,6817
5,6824
5,6906
5,6616
5,6605
5,6391
5,6199
5,6848
5,6357
5,3822
5,7096
5,7043
5,6659
5,160925
5,6822
5,6903
5,6152
5,6736
5,3238
5,6885
5,6932
5,7273
5,6901
5,6764
5,6955
5,6771
5,6179
5,7373
5,6227
5,7035
5,6462
5,2522
5,6936
5,2488
5,6533
5,7089
5,6992
5,6870
5,2757
5,6593
5,6364
5,6780
5,6797
5,6735
5,6921
5,7001
5,7030
5,6887
5,6965
5,6834
5,6627
5,7191
5,7192
5,7085
5,6673
5,6854
5,6432
5,6692
5,6536
5,6943
5,6893
5,6168
5,6522
5,7024
5,6789
5,7111
5,6155
5,6665
5,5680
5,6768
5,6714
5,6966
5,6208
5,6974
5,6937
5,7259
5,6805
5,6153
5,6760
5,7027
5,7188
5,6
5,6477
5,6912
5,6881
5,161912
5,7326
5,6122
5,6431
5,6924
5,7099
5,7130
5,6544
5,2756
5,6799
5,6990
5,6825
5,6961
5,6947
5,6856
5,6985
5,7006
5,6526
5,6871
5,7031
5,7155
5,6700
5,6624
5,6207
5,6933
5,70016
5,6773
5,6798
5,6983
5,7075
5,4117
5,5467
5,2450
5,6766
5,6365
5,501311
5,7098
5,6229
5,6368
5,7026
5,3696
5,7000
5,6875
5,6765
5,6890
5,6670
5,6750
5,3276
5,6930
5,7017
5,6823
5,6449
5,6804
5,6898
5,6911
5,6358
5,6942
5,6666
5,3407
5,7011
5,180028
5,7495
5,6005
5,7101
5,6818
5,6601
5,6989
5,6712
5,6734
5,6721
5,2063
5,6957
5,6600
5,6975
5,6006
5,6384
5,6879
5,6928
5,6500
5,7413
5,3823
5,7235
5,6814
5,6835
5,6672
5,6810
5,6699
5,7034
5,6626
5,6800
5,7040
5,6999
5,6794
5,488
5,6889
5,7007
5,6899
5,6594
5,6952
5,5856
5,6615
5,7036
5,6850
5,7210
5,501064
5,6051
5,6832
5,6849
5,6535
5,6631
5,6643
5,7293
5,3275
5,6819
5,6840
5,6218
5,6941
5,7023
5,6931
5,7046
5,7047
5,6915
5,6855
5,7019
5,6944
5,6962
5,6746
5,6254
5,6549
5,5350
5,6790
5,7435
5,4955
5,6998
5,7208
5,6751
5,7166
5,7072
5,161913
5,6791
5,6919
5,7097
5,6837
5,6014
5,6121
5,6693
5,7215
5,7309
5,6392
5,6851
5,7100
5,6827
5,6156
5,7084
5,3533
5,7073
5,6948
5,6698
5,6501
5,6713
5,6359
5,5029
5,7038
5,6982
5,6489
5,6614
5,6701
5,6604
5,6925
5,6833
5,6632
5,4960
5,6826
5,6973
5,6923
5,6351
5,6490
5,7020
5,6595
5,6682
5,4632
5,6865
5,4736
5,6781
5,6976
5,6523
5,6167
6,6228
6,6613
6,6134
6,7233
6,7259
6,6275
6,6593
6,6799
6,6202
6,6814
6,6901
6,6776
6,161120
6,6817
6,6896
6,6359
6,878
6,960042
6,6358
6,7094
6,6827
6,6938
6,3823
6,3822
6,6637
6,5710
6,6594
6,4792
6,3571
6,6841
6,7045
6,6800
6,6789
6,6527
6,501069
6,519335
6,7292
6,6805
6,6790
6,50006
6,481008
6,6936
6,6825
6,7208
6,4632
6,4736
6,6481
6,6351
6,6595
6,519334
6,6632
6,6865
6,6745
6,6791
6,6672
6,6837
6,7215
6,4954
6,6851
6,7084
6,3533
6,7193
6,6939
6,5029
6,6713
6,6614
6,7495
6,7209
6,6720
6,6429
6,7101
6,7293
6,7176
6,6631
6,3532
6,7210
6,6850
6,7435
6,4955
6,6908
6,6636
6,6746
6,7047
6,6350
6,5856
6,7413
6,6384
6,7386
6,6957
6,6793
6,6712
6,7235
6,7387
6,6626
6,6383
6,6794
6,7044
6,6257
6,6627
6,7192
6,501311
6,4117
6,6815
6,6798
6,6911
6,166025
6,6666
6,6557
6,6804
6,3276
6,7294
6,5970
6,6773
6,7326
6,6912
6,7188
6,7328
6,6710
6,6153
6,7155
6,6544
6,6013
6,6526
6,6856
6,7448
6,7078
6,2756
6,7098
6,6852
6,6797
6,6777
6,2757
6,6314
6,6673
6,7024
6,5855
6,6665
6,6893
6,7197
6,6992
6,6528
6,6736
6,6659
6,7021
6,6152
6,6616
6,6907
6,6906
6,7373
6,6824
6,7404
6,6349
6,6764
6,7273
6,6937
6,6535
6,6574
6,7359
6,6431
6,6643
6,161912
6,3275
6,6819
6,6477
6,7200
6,6051
6,7041
6,6658
6,6783
6,7027
6,6760
6,6969
6,6857
6,6934
6,6881
6,6840
6,6207
6,7036
6,7011
6,6931
6,7046
6,6898
6,6944
6,6915
6,6942
6,6254
6,6449
6,6549
6,5350
6,6823
6,7023
6,6941
6,6750
6,6670
6,6615
6,6
6,6928
6,7302
6,7099
6,7271
6,6644
6,6751
6,6990
6,6784
6,7006
6,7385
6,6887
6,6868
6,7169
6,3297
6,501064
6,6787
6,7042
6,6924
6,6122
6,7130
6,6796
6,7427
6,6961
6,7165
6,6726
6,6624
6,6700
6,6994
6,5914
6,7031
6,6768
6,6929
6,6985
6,6270
6,6871
6,6809
6,6916
6,6947
6,6510
6,6867
6,6603
6,6879
6,6765
6,6600
6,6698
6,6822
6,6948
6,7073
6,7043
6,6604
6,6156
6,6501
6,7096
6,6392
6,6391
6,6693
6,6605
6,6357
6,7097
6,6919
