User,RecommendFundCode
7194,7095
7974,6786
8017,6786
7999,6786
8146,6786
9595,6786
9728,6786
9638,6786
9550,6786
9723,6786
9726,6786
9753,6345
9763,6345
9770,6345
9818,6345
9828,6345
9947,6345
9786,6345
9832,6345
9833,6345
10075,6345
7099,7148
7105,7148
7107,7148
7115,7148
7124,7148
7194,7148
7198,7148
7201,7148
7301,7148
7314,7148
7578,7358
7591,7358
7583,7358
7599,7358
8642,7358
7659,7358
7605,7358
8067,7358
9263,7358
9362,7358
5687,6509
5697,6509
5730,6509
5726,6509
5720,6509
6747,6509
6741,6509
6740,6509
5729,6509
5734,6509
6252,7397
6302,7397
6279,7397
6331,7397
6303,7397
6525,7397
6546,7397
6545,7397
6408,7397
6529,7397
62,7063
65,7063
64,7063
68,7063
66,7063
84,7063
74,7063
75,7063
77,7063
71,7063
6067,6839
8480,6839
8546,6839
8496,6839
8531,6839
8624,6839
8630,6839
8694,6839
8564,6839
8605,6839
7816,7522
7936,7522
7837,7522
8010,7522
8991,7522
8940,7522
8924,7522
9031,7522
9026,7522
9032,7522
2703,6574
2729,6574
2972,6574
2968,6574
2970,6574
3026,6574
3025,6574
2974,6574
2971,6574
2997,6574
7164,7058
7168,7058
7186,7058
7191,7058
7200,7058
7208,7058
7210,7058
7247,7058
7477,7058
8451,7058
7605,5497
7610,5497
7623,5497
7626,5497
7611,5497
8623,5497
8631,5497
8636,5497
9640,5497
7638,5497
7099,7199
7124,7199
7129,7199
7766,7199
7125,7199
7775,7199
9090,7199
9243,7199
9375,7199
7770,7199
3724,6402
3754,6402
3725,6402
3780,6402
3766,6402
3749,6402
3793,6402
4603,6402
3783,6402
3795,6402
7974,6787
8017,6787
7999,6787
8146,6787
9595,6787
9728,6787
9638,6787
9550,6787
9723,6787
9726,6787
9818,7169
9833,7169
9834,7169
9844,7169
9845,7169
9854,7169
9847,7169
9857,7169
9885,7169
9896,7169
1949,7385
1987,7385
1965,7385
1992,7385
2059,7385
2105,7385
9903,7385
2038,7385
9758,7385
9769,7385
9381,7271
9552,7271
9758,7271
9667,7271
9680,7271
9903,7271
9882,7271
9769,7271
9815,7271
9931,7271
