User,RecommendFundCode
44,6546.0
44,694.0
44,6213.0
44,70016.0
44,3568.0
44,3084.0
44,5428.0
44,3394.0
44,519721.0
45,2102.0
45,4637.0
45,6695.0
45,174.0
45,164208.0
45,519226.0
45,50006.0
45,1212.0
45,360009.0
45,6309.0
46,161019.0
46,6599.0
46,6482.0
46,3177.0
46,3286.0
46,6546.0
46,519328.0
46,2547.0
46,5582.0
46,4319.0
47,530014.0
47,5525.0
47,5675.0
47,4804.0
47,6322.0
47,1963.0
47,40010.0
47,1578.0
47,2661.0
47,3514.0
48,3614.0
48,6116.0
48,2448.0
48,435.0
48,5998.0
48,3417.0
48,1041.0
48,100072.0
48,3741.0
48,6546.0
49,5159.0
49,6438.0
49,180025.0
49,6192.0
49,369.0
49,160128.0
49,2881.0
49,3454.0
49,700005.0
49,3223.0
50,1237.0
50,429.0
50,5639.0
50,6599.0
50,1750.0
50,40180.0
50,162719.0
50,400009.0
50,50025.0
50,510080.0
51,180025.0
51,40018.0
51,3200.0
51,161624.0
51,2806.0
51,2403.0
51,4661.0
51,5909.0
51,3643.0
51,6246.0
52,3177.0
52,4919.0
52,160125.0
52,40180.0
52,5284.0
52,3768.0
52,270.0
52,2755.0
52,161719.0
52,351.0
53,5952.0
53,5048.0
53,3819.0
53,1019.0
53,164824.0
53,6087.0
53,3280.0
53,70016.0
53,6559.0
53,4266.0
54,4177.0
54,2268.0
54,138.0
54,161130.0
54,3788.0
54,3265.0
54,261102.0
54,2382.0
54,531021.0
54,6191.0
55,4723.0
55,4030.0
55,4661.0
55,5221.0
55,710302.0
55,104.0
55,3200.0
55,3643.0
55,5327.0
55,6221.0
56,519706.0
56,3867.0
56,521.0
56,118002.0
56,6389.0
56,70037.0
56,876.0
56,3083.0
56,162299.0
56,212.0
57,4080.0
57,550004.0
57,3342.0
57,6319.0
57,1241.0
57,4723.0
57,5625.0
57,450006.0
57,70037.0
57,180025.0
58,6173.0
58,6576.0
58,4919.0
58,6331.0
58,4627.0
58,530014.0
58,2902.0
58,4053.0
58,110026.0
58,164703.0
59,161116.0
59,5998.0
59,3041.0
59,519960.0
59,3270.0
59,6436.0
59,6518.0
59,3440.0
59,5543.0
59,422.0
60,4043.0
60,6633.0
60,53.0
60,3777.0
60,660002.0
60,690202.0
60,70016.0
60,519654.0
60,686869.0
60,3014.0
61,519519.0
61,6695.0
61,3547.0
